customer_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_term_months,loan_intent,debt_to_income,revolving_utilization,delinquencies_2yrs,credit_inquiries_6m,loan_status
BARC-138434,52,34700.0,8,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,21.59,31.93,0,1,0
BARC-138435,67,52200.0,8,RENT,5000,36,HOME_IMPROVEMENT,18.32,67.29,0,2,0
BARC-138436,62,42900.0,8,RENT,5000,60,DEBT_CONSOLIDATION,30.55,24.83,0,2,0
BARC-138437,39,20900.0,0,RENT,5000,36,DEBT_CONSOLIDATION,28.83,68.87,0,0,0
BARC-138438,21,40000.0,8,MORTGAGE,2500,36,HOME_IMPROVEMENT,21.05,41.02,0,0,0
BARC-138439,27,25000.0,8,RENT,5000,36,HOME_IMPROVEMENT,19.93,63.29,0,4,0
BARC-138440,42,37600.0,5,RENT,7500,36,HOME_IMPROVEMENT,20.16,27.47,0,0,0
BARC-138441,54,17800.0,5,RENT,7500,60,DEBT_CONSOLIDATION,14.38,0.0,2,0,0
BARC-138442,30,22200.0,8,RENT,7500,36,MEDICAL,24.01,7.02,0,0,1
BARC-138443,67,115200.0,5,RENT,5000,36,HOME_IMPROVEMENT,20.2,75.27,0,1,0
BARC-138444,62,28700.0,15,MORTGAGE,7500,36,MAJOR_PURCHASE,33.16,37.19,1,0,0
BARC-138445,46,67000.0,0,RENT,5000,60,DEBT_CONSOLIDATION,12.4,59.48,0,0,0
BARC-138446,52,33900.0,1,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,8.66,54.47,0,2,0
BARC-138447,62,18700.0,2,MORTGAGE,15000,36,HOME_IMPROVEMENT,24.5,75.0,1,1,1
BARC-138448,47,20100.0,5,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,14.44,62.05,0,0,0
BARC-138449,32,23500.0,15,RENT,2500,60,DEBT_CONSOLIDATION,21.08,17.69,1,1,1
BARC-138450,60,118200.0,15,RENT,5000,36,DEBT_CONSOLIDATION,2.35,12.78,0,1,0
BARC-138451,43,32000.0,15,OWN,10000,36,DEBT_CONSOLIDATION,27.84,55.62,0,1,0
BARC-138452,34,40100.0,15,RENT,25000,36,CREDIT_CARD_REFINANCE,22.36,62.76,0,2,0
BARC-138453,54,52800.0,10,MORTGAGE,15000,36,HOME_IMPROVEMENT,31.48,58.04,0,0,1
BARC-138454,37,47900.0,5,MORTGAGE,2500,60,DEBT_CONSOLIDATION,14.62,38.38,1,1,0
BARC-138455,26,58400.0,8,RENT,10000,36,HOME_IMPROVEMENT,12.59,42.13,0,2,0
BARC-138456,47,27200.0,0,OWN,2500,60,DEBT_CONSOLIDATION,20.42,42.41,0,2,0
BARC-138457,28,18900.0,0,MORTGAGE,5000,36,HOME_IMPROVEMENT,12.96,45.22,1,0,0
BARC-138458,53,21600.0,10,MORTGAGE,15000,36,MEDICAL,8.15,11.25,1,3,0
BARC-138459,55,15600.0,3,RENT,15000,36,CREDIT_CARD_REFINANCE,28.12,52.81,0,3,0
BARC-138460,67,27300.0,3,RENT,5000,36,DEBT_CONSOLIDATION,15.79,55.0,0,3,0
BARC-138461,37,4700.0,2,RENT,7500,36,MAJOR_PURCHASE,13.6,31.67,0,0,0
BARC-138462,46,54100.0,2,OWN,5000,36,DEBT_CONSOLIDATION,15.71,11.89,0,0,0
BARC-138463,27,49700.0,8,MORTGAGE,7500,60,DEBT_CONSOLIDATION,20.66,61.87,0,0,0
BARC-138464,66,21200.0,10,OWN,10000,36,DEBT_CONSOLIDATION,14.3,58.42,0,0,0
BARC-138465,44,17000.0,3,OWN,7500,60,CREDIT_CARD_REFINANCE,17.47,23.89,0,1,0
BARC-138466,45,84100.0,8,MORTGAGE,7500,36,DEBT_CONSOLIDATION,19.49,37.78,0,1,0
BARC-138467,55,61800.0,8,MORTGAGE,25000,60,CREDIT_CARD_REFINANCE,29.77,34.18,0,1,0
BARC-138468,46,31500.0,5,MORTGAGE,10000,36,HOME_IMPROVEMENT,20.93,20.57,0,0,0
BARC-138469,25,25100.0,3,MORTGAGE,20000,36,MEDICAL,11.84,55.25,0,1,0
BARC-138470,67,37100.0,5,RENT,5000,60,MAJOR_PURCHASE,19.47,70.54,0,1,0
BARC-138471,58,16400.0,5,RENT,2500,36,DEBT_CONSOLIDATION,30.3,23.85,0,0,0
BARC-138472,55,42700.0,3,RENT,15000,36,MAJOR_PURCHASE,27.12,44.84,0,1,1
BARC-138473,50,18700.0,3,RENT,7500,60,MAJOR_PURCHASE,4.94,32.08,0,4,0
BARC-138474,45,9700.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,18.18,14.36,0,2,0
BARC-138475,44,23200.0,5,RENT,7500,60,CREDIT_CARD_REFINANCE,32.09,15.81,1,3,0
BARC-138476,50,20800.0,15,RENT,2500,36,CREDIT_CARD_REFINANCE,23.22,54.39,0,0,0
BARC-138477,40,98100.0,3,RENT,5000,36,DEBT_CONSOLIDATION,23.07,46.58,0,3,0
BARC-138478,23,91200.0,8,RENT,5000,36,DEBT_CONSOLIDATION,23.77,36.15,1,0,0
BARC-138479,52,19700.0,10,RENT,15000,36,HOME_IMPROVEMENT,26.48,39.06,0,2,1
BARC-138480,28,34400.0,15,RENT,7500,36,DEBT_CONSOLIDATION,24.09,58.32,0,2,0
BARC-138481,67,25300.0,10,RENT,5000,36,DEBT_CONSOLIDATION,26.58,42.23,0,0,0
BARC-138482,43,99800.0,1,MORTGAGE,20000,60,HOME_IMPROVEMENT,10.96,86.09,0,0,0
BARC-138483,66,13300.0,0,MORTGAGE,20000,36,MAJOR_PURCHASE,12.9,63.35,0,0,0
BARC-138484,36,46900.0,8,RENT,5000,36,CREDIT_CARD_REFINANCE,18.59,0.0,0,4,0
BARC-138485,55,73300.0,8,RENT,7500,60,DEBT_CONSOLIDATION,8.09,80.51,0,3,0
BARC-138486,45,26900.0,10,RENT,7500,36,HOME_IMPROVEMENT,14.92,68.62,0,0,0
BARC-138487,35,36800.0,8,OTHER,5000,60,MEDICAL,11.83,7.66,0,2,1
BARC-138488,28,64800.0,5,RENT,5000,36,MAJOR_PURCHASE,13.82,61.61,1,1,0
BARC-138489,54,19800.0,8,MORTGAGE,15000,36,DEBT_CONSOLIDATION,19.86,84.44,0,4,0
BARC-138490,45,51500.0,5,OWN,7500,36,HOME_IMPROVEMENT,10.8,51.7,0,0,0
BARC-138491,64,15500.0,10,MORTGAGE,10000,36,HOME_IMPROVEMENT,7.13,20.93,0,0,0
BARC-138492,39,15100.0,5,OWN,10000,36,DEBT_CONSOLIDATION,19.51,44.24,0,1,0
BARC-138493,63,58000.0,2,RENT,10000,36,MAJOR_PURCHASE,15.2,49.86,0,0,0
BARC-138494,33,21300.0,2,RENT,7500,36,CREDIT_CARD_REFINANCE,17.66,42.91,0,0,0
BARC-138495,66,40100.0,0,MORTGAGE,7500,60,MEDICAL,18.91,80.39,0,2,0
BARC-138496,32,19000.0,10,RENT,5000,36,HOME_IMPROVEMENT,20.01,96.11,1,0,1
BARC-138497,35,42400.0,5,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,20.94,38.67,0,0,0
BARC-138498,43,14600.0,5,OTHER,2500,36,DEBT_CONSOLIDATION,25.07,53.04,0,0,0
BARC-138499,60,74100.0,8,MORTGAGE,20000,36,DEBT_CONSOLIDATION,20.31,44.8,0,0,0
BARC-138500,22,56800.0,3,MORTGAGE,5000,36,MAJOR_PURCHASE,20.89,60.08,0,0,0
BARC-138501,60,26100.0,8,RENT,20000,36,CREDIT_CARD_REFINANCE,16.58,45.49,0,2,1
BARC-138502,43,13000.0,10,MORTGAGE,20000,36,MAJOR_PURCHASE,11.37,40.24,0,1,0
BARC-138503,25,32400.0,5,RENT,7500,36,DEBT_CONSOLIDATION,31.14,65.75,0,1,0
BARC-138504,54,29800.0,15,MORTGAGE,10000,36,DEBT_CONSOLIDATION,5.37,10.7,1,2,0
BARC-138505,30,26900.0,8,RENT,5000,60,DEBT_CONSOLIDATION,7.48,41.83,0,1,0
BARC-138506,47,64700.0,3,RENT,7500,36,DEBT_CONSOLIDATION,13.63,67.81,0,0,0
BARC-138507,62,70800.0,5,OWN,5000,36,CREDIT_CARD_REFINANCE,19.92,59.12,0,0,0
BARC-138508,24,45900.0,1,RENT,5000,36,DEBT_CONSOLIDATION,24.03,62.38,0,0,0
BARC-138509,24,82400.0,10,MORTGAGE,2500,36,DEBT_CONSOLIDATION,22.33,15.28,2,0,0
BARC-138510,28,7800.0,8,MORTGAGE,7500,36,MAJOR_PURCHASE,16.07,78.73,0,1,0
BARC-138511,26,30700.0,3,RENT,5000,36,DEBT_CONSOLIDATION,33.49,20.42,0,0,0
BARC-138512,45,29900.0,10,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,10.27,36.58,0,0,0
BARC-138513,47,57700.0,0,RENT,15000,36,CREDIT_CARD_REFINANCE,5.01,94.11,0,2,0
BARC-138514,67,30500.0,5,MORTGAGE,20000,60,MAJOR_PURCHASE,25.35,60.25,0,0,0
BARC-138515,60,49300.0,8,MORTGAGE,7500,60,DEBT_CONSOLIDATION,24.33,33.87,0,0,0
BARC-138516,40,27900.0,8,RENT,7500,36,CREDIT_CARD_REFINANCE,21.04,34.72,0,0,0
BARC-138517,47,25100.0,0,RENT,7500,36,HOME_IMPROVEMENT,5.13,22.77,1,1,0
BARC-138518,27,56400.0,2,RENT,7500,36,DEBT_CONSOLIDATION,25.91,33.86,0,3,0
BARC-138519,43,36300.0,10,MORTGAGE,7500,36,DEBT_CONSOLIDATION,18.16,41.25,1,2,1
BARC-138520,40,43000.0,2,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,20.11,52.06,0,1,0
BARC-138521,54,18400.0,5,RENT,7500,60,HOME_IMPROVEMENT,9.24,44.53,2,0,0
BARC-138522,49,52700.0,15,MORTGAGE,10000,60,DEBT_CONSOLIDATION,30.68,35.38,0,1,0
BARC-138523,64,20100.0,5,OWN,7500,60,CREDIT_CARD_REFINANCE,20.07,63.7,0,0,0
BARC-138524,25,93200.0,5,RENT,5000,36,HOME_IMPROVEMENT,17.11,45.33,0,1,0
BARC-138525,47,31500.0,5,MORTGAGE,10000,36,MAJOR_PURCHASE,28.84,51.84,0,0,0
BARC-138526,32,28900.0,1,RENT,10000,36,DEBT_CONSOLIDATION,13.92,26.59,3,0,0
BARC-138527,37,59300.0,8,MORTGAGE,15000,36,DEBT_CONSOLIDATION,21.34,45.38,2,0,0
BARC-138528,57,35300.0,0,OWN,10000,36,HOME_IMPROVEMENT,5.84,54.22,2,0,0
BARC-138529,54,53900.0,3,MORTGAGE,10000,60,DEBT_CONSOLIDATION,32.49,60.73,1,0,0
BARC-138530,50,30800.0,3,RENT,15000,36,DEBT_CONSOLIDATION,13.15,44.43,0,1,0
BARC-138531,56,53800.0,0,RENT,7500,36,HOME_IMPROVEMENT,26.84,20.05,0,0,0
BARC-138532,26,34800.0,3,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,28.12,26.15,0,0,0
BARC-138533,52,58500.0,5,MORTGAGE,7500,60,DEBT_CONSOLIDATION,30.28,22.7,0,0,0
BARC-138534,52,68400.0,3,RENT,10000,36,CREDIT_CARD_REFINANCE,12.53,56.03,0,0,0
BARC-138535,29,15200.0,0,MORTGAGE,5000,36,DEBT_CONSOLIDATION,26.29,67.3,0,1,1
BARC-138536,42,44200.0,5,RENT,7500,60,CREDIT_CARD_REFINANCE,20.94,50.78,0,3,0
BARC-138537,30,99300.0,3,MORTGAGE,2500,36,HOME_IMPROVEMENT,11.09,59.47,0,1,0
BARC-138538,49,51000.0,15,MORTGAGE,10000,36,DEBT_CONSOLIDATION,17.04,40.52,0,3,0
BARC-138539,31,138900.0,10,RENT,7500,60,DEBT_CONSOLIDATION,9.31,52.27,0,1,0
BARC-138540,48,21800.0,5,OWN,5000,36,MAJOR_PURCHASE,37.0,33.3,0,1,0
BARC-138541,22,41800.0,3,MORTGAGE,2500,36,HOME_IMPROVEMENT,17.86,35.73,0,0,0
BARC-138542,41,47500.0,0,RENT,2500,36,HOME_IMPROVEMENT,14.98,35.6,1,1,0
BARC-138543,51,27200.0,0,OWN,7500,36,DEBT_CONSOLIDATION,12.12,0.0,0,0,1
BARC-138544,61,18400.0,8,MORTGAGE,5000,36,DEBT_CONSOLIDATION,15.55,36.63,0,3,0
BARC-138545,37,119800.0,5,RENT,5000,60,DEBT_CONSOLIDATION,16.82,40.83,0,0,0
BARC-138546,47,67300.0,3,OWN,10000,60,DEBT_CONSOLIDATION,22.83,39.48,0,0,0
BARC-138547,50,49400.0,5,MORTGAGE,25000,36,HOME_IMPROVEMENT,14.63,24.26,0,1,0
BARC-138548,61,37300.0,3,RENT,10000,60,MAJOR_PURCHASE,16.71,64.37,0,1,0
BARC-138549,28,39200.0,3,RENT,10000,36,HOME_IMPROVEMENT,21.82,63.89,0,1,0
BARC-138550,57,51300.0,0,MORTGAGE,25000,36,DEBT_CONSOLIDATION,20.08,37.73,0,0,0
BARC-138551,25,80300.0,3,RENT,7500,36,DEBT_CONSOLIDATION,17.45,11.4,0,0,0
BARC-138552,46,24600.0,1,OWN,10000,36,HOME_IMPROVEMENT,20.05,93.43,0,2,0
BARC-138553,26,38500.0,3,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,12.12,79.12,0,0,0
BARC-138554,36,29600.0,8,RENT,7500,36,HOME_IMPROVEMENT,20.27,47.32,1,0,0
BARC-138555,21,20300.0,2,MORTGAGE,10000,36,HOME_IMPROVEMENT,20.13,27.9,0,1,0
BARC-138556,29,25900.0,2,MORTGAGE,25000,36,HOME_IMPROVEMENT,9.37,35.61,0,0,1
BARC-138557,41,40900.0,8,MORTGAGE,7500,36,MEDICAL,19.69,43.74,0,2,0
BARC-138558,27,30800.0,5,MORTGAGE,2500,36,CREDIT_CARD_REFINANCE,10.32,36.78,0,1,0
BARC-138559,63,36900.0,3,RENT,15000,60,DEBT_CONSOLIDATION,28.48,72.07,0,0,1
BARC-138560,35,54100.0,0,RENT,10000,60,MAJOR_PURCHASE,13.72,53.29,0,2,0
BARC-138561,44,68500.0,5,RENT,20000,36,MAJOR_PURCHASE,16.51,15.22,0,3,0
BARC-138562,25,156300.0,3,MORTGAGE,5000,60,DEBT_CONSOLIDATION,17.9,20.12,2,0,0
BARC-138563,58,55500.0,1,RENT,5000,36,DEBT_CONSOLIDATION,21.45,64.42,1,0,0
BARC-138564,49,25900.0,15,RENT,7500,36,DEBT_CONSOLIDATION,19.94,43.06,0,0,0
BARC-138565,66,66600.0,3,MORTGAGE,10000,36,DEBT_CONSOLIDATION,18.57,23.52,0,0,0
BARC-138566,66,30500.0,0,MORTGAGE,5000,36,MAJOR_PURCHASE,20.59,40.51,3,2,1
BARC-138567,31,24700.0,15,MORTGAGE,20000,60,DEBT_CONSOLIDATION,26.18,54.45,0,0,0
BARC-138568,24,51200.0,5,MORTGAGE,15000,60,DEBT_CONSOLIDATION,19.59,13.83,0,0,0
BARC-138569,30,79000.0,5,MORTGAGE,5000,36,DEBT_CONSOLIDATION,19.76,38.86,0,0,0
BARC-138570,54,26000.0,3,MORTGAGE,25000,36,HOME_IMPROVEMENT,28.64,52.08,0,3,1
BARC-138571,24,43200.0,8,RENT,7500,36,HOME_IMPROVEMENT,28.89,41.57,0,0,0
BARC-138572,30,46700.0,3,OWN,10000,36,HOME_IMPROVEMENT,12.11,52.62,0,0,0
BARC-138573,53,21600.0,5,MORTGAGE,15000,36,DEBT_CONSOLIDATION,5.35,24.3,0,0,0
BARC-138574,66,16500.0,3,OWN,20000,60,DEBT_CONSOLIDATION,8.07,27.84,0,1,0
BARC-138575,38,16800.0,3,RENT,5000,60,DEBT_CONSOLIDATION,27.57,1.47,0,0,0
BARC-138576,32,73400.0,5,RENT,7500,60,CREDIT_CARD_REFINANCE,30.54,25.89,0,0,0
BARC-138577,43,28100.0,8,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,18.05,35.64,0,0,0
BARC-138578,64,25700.0,3,RENT,7500,36,HOME_IMPROVEMENT,21.61,100.0,0,0,0
BARC-138579,45,43300.0,5,RENT,10000,60,DEBT_CONSOLIDATION,22.14,84.98,0,4,1
BARC-138580,57,74300.0,0,MORTGAGE,10000,60,DEBT_CONSOLIDATION,21.48,70.88,0,0,0
BARC-138581,24,19100.0,0,RENT,10000,36,CREDIT_CARD_REFINANCE,18.94,33.35,3,2,1
BARC-138582,33,12900.0,1,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,9.28,68.25,0,0,0
BARC-138583,38,81800.0,2,RENT,2500,36,DEBT_CONSOLIDATION,10.82,12.65,0,0,0
BARC-138584,49,48200.0,1,MORTGAGE,20000,60,MAJOR_PURCHASE,14.03,39.82,1,0,1
BARC-138585,64,20100.0,5,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,14.33,61.52,0,0,1
BARC-138586,50,28500.0,2,MORTGAGE,10000,36,DEBT_CONSOLIDATION,21.99,36.49,0,0,1
BARC-138587,58,20900.0,8,RENT,5000,36,CREDIT_CARD_REFINANCE,20.59,70.93,0,0,0
BARC-138588,48,51600.0,8,RENT,7500,36,CREDIT_CARD_REFINANCE,6.16,29.79,0,1,0
BARC-138589,27,63700.0,3,RENT,10000,36,MAJOR_PURCHASE,23.61,36.09,1,0,0
BARC-138590,44,52500.0,10,RENT,5000,36,CREDIT_CARD_REFINANCE,6.81,53.07,0,1,0
BARC-138591,61,39800.0,5,RENT,10000,36,DEBT_CONSOLIDATION,22.58,7.02,0,0,0
BARC-138592,30,44700.0,10,MORTGAGE,5000,60,DEBT_CONSOLIDATION,19.56,59.01,0,0,0
BARC-138593,57,24200.0,5,OWN,7500,36,DEBT_CONSOLIDATION,17.11,68.24,0,3,0
BARC-138594,47,28400.0,3,OWN,15000,36,MAJOR_PURCHASE,7.28,41.66,0,0,0
BARC-138595,41,36400.0,5,RENT,7500,36,DEBT_CONSOLIDATION,25.67,38.92,0,0,0
BARC-138596,56,31200.0,3,MORTGAGE,10000,36,MAJOR_PURCHASE,19.3,49.7,0,1,0
BARC-138597,63,36300.0,3,RENT,10000,36,MAJOR_PURCHASE,11.21,52.82,0,0,0
BARC-138598,49,14900.0,1,RENT,20000,36,DEBT_CONSOLIDATION,18.72,89.71,0,1,0
BARC-138599,27,59000.0,5,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,25.56,58.54,0,0,0
BARC-138600,33,20100.0,5,RENT,5000,36,CREDIT_CARD_REFINANCE,16.01,43.51,0,0,0
BARC-138601,65,11400.0,8,RENT,2500,36,CREDIT_CARD_REFINANCE,18.29,48.14,0,0,0
BARC-138602,43,24500.0,10,MORTGAGE,10000,36,HOME_IMPROVEMENT,3.79,57.54,0,1,0
BARC-138603,45,32300.0,1,RENT,2500,36,HOME_IMPROVEMENT,21.97,49.6,1,1,1
BARC-138604,61,110200.0,3,RENT,25000,36,DEBT_CONSOLIDATION,26.2,24.56,1,0,0
BARC-138605,65,27800.0,5,RENT,2500,60,CREDIT_CARD_REFINANCE,20.88,67.51,0,0,0
BARC-138606,33,40800.0,5,MORTGAGE,5000,60,HOME_IMPROVEMENT,28.9,15.64,0,0,0
BARC-138607,57,43300.0,10,MORTGAGE,10000,36,DEBT_CONSOLIDATION,5.5,45.33,0,3,0
BARC-138608,50,15800.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,19.83,44.05,0,0,0
BARC-138609,46,34300.0,5,MORTGAGE,10000,36,HOME_IMPROVEMENT,16.66,32.86,0,0,1
BARC-138610,32,31400.0,3,RENT,7500,36,MAJOR_PURCHASE,27.02,53.9,2,1,0
BARC-138611,21,38000.0,15,MORTGAGE,5000,60,HOME_IMPROVEMENT,8.61,51.45,0,2,1
BARC-138612,38,45800.0,2,RENT,7500,60,CREDIT_CARD_REFINANCE,13.46,40.84,0,2,0
BARC-138613,41,58000.0,8,MORTGAGE,25000,36,DEBT_CONSOLIDATION,35.28,62.81,0,0,0
BARC-138614,44,22700.0,5,RENT,2500,36,DEBT_CONSOLIDATION,13.57,0.0,0,0,0
BARC-138615,37,47400.0,2,RENT,15000,60,DEBT_CONSOLIDATION,24.2,33.71,0,2,1
BARC-138616,62,24300.0,2,MORTGAGE,15000,60,HOME_IMPROVEMENT,15.11,30.32,1,2,0
BARC-138617,29,22000.0,5,MORTGAGE,20000,60,CREDIT_CARD_REFINANCE,11.85,45.76,0,2,0
BARC-138618,60,95200.0,0,OWN,20000,36,HOME_IMPROVEMENT,24.56,45.72,0,3,0
BARC-138619,48,13400.0,15,RENT,7500,36,HOME_IMPROVEMENT,2.62,27.45,0,0,0
BARC-138620,35,27300.0,3,RENT,20000,60,DEBT_CONSOLIDATION,13.58,47.06,0,1,0
BARC-138621,33,41000.0,15,OTHER,10000,60,DEBT_CONSOLIDATION,28.69,33.14,0,0,0
BARC-138622,48,26100.0,5,RENT,20000,60,HOME_IMPROVEMENT,22.89,29.16,0,4,0
BARC-138623,37,39400.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,31.43,57.32,0,2,0
BARC-138624,29,17400.0,2,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,10.99,42.86,0,1,0
BARC-138625,41,13200.0,8,RENT,5000,60,DEBT_CONSOLIDATION,17.64,29.97,0,2,0
BARC-138626,50,22500.0,0,RENT,10000,36,HOME_IMPROVEMENT,12.3,14.69,1,0,0
BARC-138627,31,39500.0,8,MORTGAGE,2500,36,MEDICAL,25.49,30.91,0,1,0
BARC-138628,50,33000.0,5,RENT,20000,60,DEBT_CONSOLIDATION,5.05,56.78,0,1,0
BARC-138629,56,51500.0,3,RENT,10000,36,HOME_IMPROVEMENT,28.53,46.31,0,0,0
BARC-138630,45,16600.0,5,RENT,5000,36,CREDIT_CARD_REFINANCE,14.31,19.21,0,1,0
BARC-138631,27,26500.0,10,RENT,7500,60,DEBT_CONSOLIDATION,27.21,6.2,0,1,0
BARC-138632,40,34900.0,15,RENT,7500,36,DEBT_CONSOLIDATION,21.3,39.05,0,0,0
BARC-138633,55,21300.0,15,MORTGAGE,5000,36,DEBT_CONSOLIDATION,31.97,30.45,0,0,0
BARC-138634,30,39200.0,5,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,22.03,61.45,0,1,0
BARC-138635,55,31100.0,5,RENT,20000,36,MAJOR_PURCHASE,18.01,68.02,3,1,1
BARC-138636,21,47500.0,2,MORTGAGE,7500,36,HOME_IMPROVEMENT,15.53,54.77,1,1,0
BARC-138637,34,42600.0,10,MORTGAGE,10000,36,HOME_IMPROVEMENT,8.11,28.33,1,1,0
BARC-138638,65,13100.0,0,MORTGAGE,20000,36,DEBT_CONSOLIDATION,9.83,55.54,0,1,1
BARC-138639,25,81600.0,5,MORTGAGE,7500,60,HOME_IMPROVEMENT,25.24,76.06,2,0,1
BARC-138640,60,11000.0,2,RENT,25000,60,HOME_IMPROVEMENT,4.94,10.4,0,1,0
BARC-138641,64,15500.0,3,RENT,5000,36,CREDIT_CARD_REFINANCE,12.99,63.15,0,0,0
BARC-138642,58,34800.0,8,MORTGAGE,7500,36,MAJOR_PURCHASE,15.69,29.94,0,1,0
BARC-138643,54,42700.0,3,MORTGAGE,2500,36,HOME_IMPROVEMENT,24.22,9.93,0,0,0
BARC-138644,44,31100.0,15,RENT,5000,60,MAJOR_PURCHASE,18.9,25.72,0,1,0
BARC-138645,24,27000.0,5,MORTGAGE,15000,60,MAJOR_PURCHASE,17.36,56.97,0,0,0
BARC-138646,47,34700.0,5,MORTGAGE,7500,60,DEBT_CONSOLIDATION,23.04,72.76,0,0,0
BARC-138647,25,48500.0,3,RENT,15000,36,DEBT_CONSOLIDATION,6.77,45.44,0,0,0
BARC-138648,63,19300.0,3,OWN,5000,36,DEBT_CONSOLIDATION,24.97,72.88,0,0,0
BARC-138649,33,19700.0,10,MORTGAGE,15000,36,HOME_IMPROVEMENT,30.86,59.61,2,2,1
BARC-138650,60,22600.0,3,RENT,5000,36,MAJOR_PURCHASE,15.57,46.41,1,2,0
BARC-138651,41,75100.0,5,MORTGAGE,5000,60,DEBT_CONSOLIDATION,19.58,22.28,1,2,0
BARC-138652,57,44600.0,5,MORTGAGE,7500,60,DEBT_CONSOLIDATION,3.41,51.57,0,1,0
BARC-138653,52,49800.0,5,MORTGAGE,10000,36,MEDICAL,8.98,11.47,0,0,0
BARC-138654,58,87100.0,2,RENT,25000,36,MAJOR_PURCHASE,20.25,47.4,0,0,0
BARC-138655,51,56000.0,15,MORTGAGE,15000,60,MEDICAL,26.91,57.1,0,0,0
BARC-138656,52,39600.0,3,MORTGAGE,10000,36,DEBT_CONSOLIDATION,2.0,74.57,0,0,0
BARC-138657,35,85600.0,2,RENT,5000,36,MAJOR_PURCHASE,21.09,10.5,0,4,1
BARC-138658,50,21300.0,0,MORTGAGE,2500,36,DEBT_CONSOLIDATION,20.32,57.65,0,0,0
BARC-138659,63,31400.0,10,RENT,2500,36,CREDIT_CARD_REFINANCE,7.12,74.84,3,1,0
BARC-138660,27,68600.0,8,OWN,10000,36,HOME_IMPROVEMENT,22.2,41.64,0,0,0
BARC-138661,58,10900.0,2,OTHER,5000,60,MEDICAL,8.04,51.12,0,0,0
BARC-138662,51,23400.0,3,RENT,25000,36,CREDIT_CARD_REFINANCE,13.63,16.02,0,1,0
BARC-138663,64,56100.0,5,RENT,10000,60,HOME_IMPROVEMENT,25.37,49.1,0,0,0
BARC-138664,46,38500.0,3,RENT,7500,36,MEDICAL,15.63,51.55,0,2,0
BARC-138665,56,48200.0,3,OWN,10000,36,DEBT_CONSOLIDATION,9.21,88.63,0,0,0
BARC-138666,66,12700.0,5,RENT,7500,36,DEBT_CONSOLIDATION,44.4,49.13,0,0,0
BARC-138667,63,22900.0,10,MORTGAGE,15000,36,HOME_IMPROVEMENT,21.38,35.91,0,4,0
BARC-138668,46,51900.0,3,MORTGAGE,5000,36,HOME_IMPROVEMENT,18.58,21.4,0,4,0
BARC-138669,64,22100.0,2,OWN,7500,36,DEBT_CONSOLIDATION,15.47,26.76,0,0,0
BARC-138670,22,57200.0,0,OWN,10000,36,DEBT_CONSOLIDATION,24.72,47.94,0,1,0
BARC-138671,63,42500.0,3,RENT,20000,36,DEBT_CONSOLIDATION,19.56,58.84,0,0,0
BARC-138672,65,19100.0,2,RENT,2500,60,DEBT_CONSOLIDATION,19.98,43.2,0,0,0
BARC-138673,63,43900.0,2,RENT,25000,36,MAJOR_PURCHASE,14.26,38.05,1,0,0
BARC-138674,29,54800.0,1,RENT,5000,36,DEBT_CONSOLIDATION,22.9,18.62,0,0,0
BARC-138675,25,44300.0,1,RENT,15000,60,DEBT_CONSOLIDATION,18.08,50.34,0,0,0
BARC-138676,47,48800.0,3,MORTGAGE,10000,36,MAJOR_PURCHASE,14.15,83.32,0,0,0
BARC-138677,32,14000.0,8,RENT,15000,36,DEBT_CONSOLIDATION,11.15,26.57,0,0,0
BARC-138678,55,125500.0,3,RENT,15000,36,DEBT_CONSOLIDATION,23.15,51.91,0,0,0
BARC-138679,49,171300.0,8,OWN,20000,60,DEBT_CONSOLIDATION,26.41,40.1,0,0,0
BARC-138680,36,79700.0,8,MORTGAGE,10000,36,MAJOR_PURCHASE,27.26,55.22,0,4,1
BARC-138681,39,38700.0,8,RENT,10000,60,CREDIT_CARD_REFINANCE,35.48,100.0,0,0,0
BARC-138682,63,29100.0,0,RENT,10000,36,DEBT_CONSOLIDATION,25.95,67.94,1,1,0
BARC-138683,47,29400.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,23.53,63.89,0,0,0
BARC-138684,38,55900.0,2,MORTGAGE,2500,36,DEBT_CONSOLIDATION,10.9,84.1,0,0,0
BARC-138685,61,65400.0,10,RENT,2500,36,DEBT_CONSOLIDATION,12.5,20.3,2,0,0
